pc11_state_id,pc11_district_id,pc11_subdistrict_id,state_name,district_name,subdistrict_name,subdistrict_population,avg_pm2.5_1998,avg_pm2.5_1999,avg_pm2.5_2000,avg_pm2.5_2001,avg_pm2.5_2002,avg_pm2.5_2003,avg_pm2.5_2004,avg_pm2.5_2005,avg_pm2.5_2006,avg_pm2.5_2007,avg_pm2.5_2008,avg_pm2.5_2009,avg_pm2.5_2010,avg_pm2.5_2011,avg_pm2.5_2012,avg_pm2.5_2013,avg_pm2.5_2014,avg_pm2.5_2015,avg_pm2.5_2016,avg_pm2.5_2017,avg_pm2.5_2018,avg_pm2.5_2019,avg_pm2.5_2020,avg_pm2.5_2021,avg_pm2.5_2022,avg_pm2.5_2023
23,440,03553,madhya pradesh,khargone (west nimar),jhiranya,162080,21.62851583153841,20.96683364202611,27.334439718104772,28.515270227203906,28.852002842885955,31.597556612171818,31.968497253454153,30.417826749624563,34.21386000843716,33.990412257951256,37.29714701571623,35.79873431290341,34.507837218537425,36.52769021983467,38.327478898143255,39.825206098119324,38.610141232734996,41.8690421905373,39.64192566545237,44.399319304459915,44.75844945687113,42.37330757487254,41.53039730892786,44.440866809936104,39.87141898234348,42.16915542025057
23,441,03554,madhya pradesh,barwani,barwani,246085,26.410054236036565,25.694734994523227,28.369114651541032,30.06912273900616,30.228540977513468,34.47041230910102,34.548698631705506,33.48946177587231,37.89457825769485,36.96897663166539,40.25370155071546,38.821653070759474,38.984386266972145,40.2237546843706,41.87172849956118,44.1192171315778,43.16912249803043,46.38507605616367,45.015038451704,49.80370465308766,51.05177812722167,47.01525027857609,45.330959963824135,49.654247919442945,45.68763757804908,46.93874460709922
23,441,03555,madhya pradesh,barwani,pati,100878,23.11279487389604,21.932106076358302,25.625527841349857,27.2073564779891,27.407174414550802,31.042395550328905,31.548936394513728,30.080043996507033,34.219991384377074,33.00721163093295,36.069014710560424,34.528658892570704,34.40132709250606,34.56455950619922,37.02002328868301,39.244883137250525,37.841561114526314,40.6226721782783,38.476473944457275,43.73809196977068,43.82727622970896,40.2079938028775,38.66272356815152,42.67163373498959,38.73328318236431,40.06215180397544
23,441,03556,madhya pradesh,barwani,thikri,146697,29.022212173080757,28.43947811583434,30.96010340125455,32.48260673827259,32.7970928627175,36.820867497936064,36.23336101403692,35.55847606015201,40.14065699769969,39.14156993309483,42.3306007552266,41.18627341435373,41.433079839450116,43.24049821454878,44.77755576482923,46.36015684270626,46.25223717638316,48.788331627181115,48.8089168251392,53.46734944177711,54.174641849678174,50.234452607966105,48.861472503935396,53.414314398552534,48.88528914707591,50.126174720866736
23,441,03557,madhya pradesh,barwani,anjad,139637,28.461545693028746,27.996335901797323,30.08971691620801,32.01581051090183,32.358097994250585,36.64870385487577,36.39063653881105,35.56191521753474,40.153362831045015,39.1853749441949,42.619708007400554,41.3588105671144,41.78458837434037,43.628288857806595,44.87923542386937,47.26470449456249,46.60535857416075,49.53527483423154,49.19687561835678,53.59643451252014,54.77864595224573,50.759102965810094,49.10274852139465,53.59676554955804,49.26133320057294,50.43013631260692
23,441,03558,madhya pradesh,barwani,rajpur,321686,26.043964979436915,25.019099136844165,28.64068131421276,30.500891201913436,30.54893288830914,34.593502156407894,34.17415666186705,32.986544939055854,37.44456735695709,36.48916881653601,39.75079249094491,38.53559277419883,38.2064740299582,40.00703035161602,41.22836723417556,43.38403639050765,42.204395275820374,45.5777052645077,43.89626632357137,49.30645927392461,50.46758426293791,46.06879809620182,44.73275019933867,48.12563006148285,44.55585908379037,45.99235152594777
23,441,03559,madhya pradesh,barwani,pansemal,174500,23.829196229706238,22.685080972230853,25.953905741736154,28.05674143575572,28.089859517580425,31.781748910659427,32.69108868311812,31.598428778581244,35.557057951750146,34.90920715296202,38.40251271350064,36.40137343452715,35.92863993535847,35.865544331387824,38.33083714844514,40.87676481826149,38.67043553077388,42.82635461570524,39.89653735335834,45.42925451000249,46.127664924817005,42.37043800081773,41.13403889995585,44.33039711924847,41.10828739318745,41.80668018171206
23,441,03560,madhya pradesh,barwani,niwali,132066,22.682663175186956,21.40393705510282,25.010066566630716,26.484892487269708,26.36749213003973,29.487020750247368,29.730169442794644,28.408698096469163,32.15402993549364,31.264749447935664,34.40092057819043,32.304398475023014,32.54012106078597,32.58520687875972,35.059702029369795,37.652427753278936,35.51586395298307,38.61984630611358,36.203810505096286,41.45102416374338,41.30935781206447,38.494447694081494,37.22300373078811,41.680672318435995,37.86180780825403,39.6894521691634
23,441,03561,madhya pradesh,barwani,sendhwa,234649,22.725216381634983,21.418988450715496,25.44602948467936,27.085045414973035,27.163814607668332,30.28830738083083,30.18634142467573,28.72660407158642,32.22265859341531,31.406288101447146,34.4962533061585,32.5538413133492,32.85822055140433,33.648981812678365,35.9802398988107,38.23382702708295,36.13367387317873,39.35495156234294,37.11075085829978,42.29699471116538,42.83943933256034,39.63634300998825,38.54504627736606,42.52173708155984,38.981791989783886,40.70868614998567
23,441,03562,madhya pradesh,barwani,varla,92974,22.706503895029932,21.36536644846125,25.677620346259804,27.103175836474545,26.967465243816367,29.895040852881227,30.05018557572763,28.765693881861075,31.835147710891487,31.361099848789664,34.55588400230226,32.486483160698825,32.42953664955196,33.25441641882897,35.34603417542804,37.934582359005915,35.32723488871611,39.59344099054104,35.927655687169256,41.477191508764896,41.821318184565754,38.52074444333379,37.293652250845604,40.63092107487632,37.22044283982661,39.31533243525599
