state_ut,year,min_pm25,max_pm25,avg_pm25
Jharkhand,2005,30.811315451836496,56.655011504548774,44.49090691988297
Jharkhand,2006,29.42607417562399,62.94740427282263,51.41430636059606
Jharkhand,2007,31.34963344017761,63.623053628258575,51.81373702189442
Jharkhand,2008,41.428190025761424,83.81494880734934,66.14611474111345
Jharkhand,2009,34.70135390810059,73.37077016941751,56.98896588717804
Jharkhand,2010,34.91075712646029,72.78011137714225,55.799941454570565
Jharkhand,2011,42.609139812456156,77.4177869736041,64.51826431589626
Jharkhand,2012,40.80282199546762,70.92169261770741,59.7152599426523
Jharkhand,2013,38.75057294361885,70.33813532940468,58.5145440232027
Jharkhand,2014,41.5625913003308,72.18761553325659,58.95142219527227
Jharkhand,2015,39.45012617830745,74.95845346246269,57.06278438157343
Jharkhand,2016,40.255205576024416,76.70817058426287,60.5178739535057
Jharkhand,2017,39.293783974682306,71.63083065610482,59.400869879199675
Jharkhand,2018,38.75539748858331,72.16209047304933,58.97198494421302
Jharkhand,2019,33.44256772642361,74.1620420392765,59.82991853708774
Jharkhand,2020,37.53845760875502,74.24066771806261,60.207813316786094
Jharkhand,2021,42.12572831516536,80.46073846282557,62.81224220882107
Jharkhand,2022,37.36109760488272,72.17607954302638,55.95036953933939
Karnataka,1998,7.225343595075096,18.340879510621523,13.144248075519863
Karnataka,1999,8.64574434281576,20.94316835571061,14.915764366608876
Karnataka,2000,9.107335179386215,21.65484848903516,16.1058545785058
Karnataka,2001,11.43098837336376,25.99027872098956,19.550607975461702
Karnataka,2002,13.571656246455712,28.53826458791005,21.01384702341209
Karnataka,2003,14.098353243697336,26.274316199208155,21.40067910737947
Karnataka,2004,14.45251422396975,28.339573306243313,22.579378142020804
Karnataka,2005,13.915956748675914,29.91023781807501,24.517948944504923
Karnataka,2006,14.45276608190186,30.16898766985975,24.222454137576786
Karnataka,2007,15.162204653367567,30.877582555680853,25.18311956105397
Karnataka,2008,16.666236728332606,32.35868600346956,26.116267900709694
Karnataka,2009,15.740703036756338,32.61616919415264,26.70098451275392
Karnataka,2010,18.66159783585458,34.22711107056998,26.51825584893697
Karnataka,2011,18.43444852253547,34.455443415899424,28.156683506153154
Karnataka,2012,15.78013171245594,30.443026558015585,26.17734273309443
Karnataka,2013,13.174919052209292,30.821357504107056,24.181611450280077
Karnataka,2014,16.156870521010504,34.53203308681025,28.427970649460736
Karnataka,2015,17.767015911159845,32.72093701181767,26.4328170149442
Karnataka,2016,15.93460003991934,35.013094103735014,27.379722588803663
Karnataka,2017,18.899939902333553,37.335870139376155,30.073975354756403
