pc11_state_id,pc11_district_id,pc11_subdistrict_id,state_name,district_name,subdistrict_name,subdistrict_population,avg_pm2.5_1998,avg_pm2.5_1999,avg_pm2.5_2000,avg_pm2.5_2001,avg_pm2.5_2002,avg_pm2.5_2003,avg_pm2.5_2004,avg_pm2.5_2005,avg_pm2.5_2006,avg_pm2.5_2007,avg_pm2.5_2008,avg_pm2.5_2009,avg_pm2.5_2010,avg_pm2.5_2011,avg_pm2.5_2012,avg_pm2.5_2013,avg_pm2.5_2014,avg_pm2.5_2015,avg_pm2.5_2016,avg_pm2.5_2017,avg_pm2.5_2018,avg_pm2.5_2019,avg_pm2.5_2020,avg_pm2.5_2021,avg_pm2.5_2022
24,468,03731,gujarat,kachchh,gandhidham,240252,34.05517697350678,33.057897907259644,37.588612952072566,40.04144627335366,45.13539076418389,40.99157244556931,49.93898185309775,45.58776054222297,40.0887068364626,34.30917750214072,41.68100059961589,37.13150481102104,38.73731069549717,46.52556377730307,56.92477028829515,42.68503220709364,48.2898822327366,43.385413240144246,41.76609843738162,41.73790026961727,55.319758807927016,50.68631856165996,59.65422680505936,45.89382304287617,50.99188627714727
24,469,03732,gujarat,banas kantha,vav,311295,48.26145695223951,56.462692236577524,61.400714450065,73.27467727421954,71.98550855535929,65.83786563730736,72.73319435219535,70.26659093111816,58.15246913111306,45.49041283797961,61.766844953739195,54.69174620016608,56.90265030211139,66.52155176107551,64.17743603817458,62.38540572800727,69.52169501294266,66.8477433508529,73.00135626098076,66.03279350592669,74.34941147851161,66.44326428187755,70.33898629731564,59.2914361477835,73.34778910751362
24,469,03733,gujarat,banas kantha,tharad,408643,48.283023702585545,56.75218688337697,60.27579524009293,72.94643265268179,66.43229983860628,65.88230057233076,70.1526968877375,69.40542223127277,57.72957404179692,47.021803766602176,63.85125398614848,53.865923490969074,57.5103486636216,64.6810809035803,60.155207062263464,59.028149833192835,69.61353499922483,64.15337932641945,68.20199918452049,62.63874649146507,71.82652573640162,61.83689966834684,65.85625864232252,58.252126997420504,70.79352255526611
24,469,03734,gujarat,banas kantha,dhanera,331886,44.27692784173475,53.36411239233584,48.08119933303019,61.11778731240701,58.07926126549115,61.306001702361726,66.5665467308322,61.96401124491508,52.354060625020175,44.156290994184566,56.28422668538968,49.06941937156277,51.03370292749513,57.93953024193316,51.15977096320472,55.112918080225484,62.43054703187161,57.40035383795168,61.40533845184278,55.83339023373456,69.9563363988382,53.40183367762576,56.985250341079066,53.87193651831111,59.01911743168434
24,469,03735,gujarat,banas kantha,dantiwada,180224,40.782776405113665,47.816943560479395,37.580319117614685,55.0885204625543,48.43353767244002,56.185582013732336,58.634478090326155,55.343621378421794,45.10771183700094,38.261606694058685,51.29334348211054,47.12667979565371,47.85886692457106,55.566304561509995,45.76403228986996,50.03403749867478,58.20919334092068,53.254535789390566,54.616153952070526,52.00027617709333,64.77884752304233,46.99187460667108,48.43720229825658,51.03013139087515,51.828621830867064
24,469,03736,gujarat,banas kantha,amirgadh,130872,37.987149130331154,41.08385621508234,34.7849063660659,53.038003305068926,46.687598754254864,50.05826131934876,49.50758225412968,51.2965946963118,44.25522105920204,35.12326522883262,48.991873882962985,44.380731075933,45.887038163080874,53.95201652578897,42.24483161506932,46.67442121274849,54.65666435584367,50.080675250980455,48.68782460452139,49.698543001657924,54.901002768746004,43.155883696973454,44.921655153907565,46.563539450488456,47.178847428235834
24,469,03737,gujarat,banas kantha,danta,169568,32.54139406655791,33.77056943677566,33.07799254814933,44.05298828447919,40.72905004355536,45.44092796706804,43.42397796460542,45.583982585865094,40.682283890564506,32.91310271755232,45.886018084118646,42.24752313756733,43.478221698295705,49.991088688683924,40.434325578698434,42.69001344475148,47.96814758162026,43.832918348807,43.128718303488164,45.23767163738311,48.167688533180666,40.07065558544818,41.14848404645943,44.52646011400663,43.80578315860348
24,469,03738,gujarat,banas kantha,vadgam,226176,37.59582538484205,36.553960443150594,35.600289272716445,41.262422491498825,39.77978695367629,47.32077461630021,50.562012722160844,48.264517297267716,40.23399982009253,36.464501606259056,49.6627313157139,48.381193017502,45.30940640062079,50.84867325941211,42.305024095426575,45.319414912489755,51.77207685923443,47.53894672314445,42.17688663329072,49.45572616556121,53.13929669011644,44.37454275455582,45.11054521236776,51.07073725275438,48.38228453298626
24,469,03739,gujarat,banas kantha,palanpur,554295,40.35394985771004,42.78238096578595,36.24752895217448,49.37362151679274,43.22097525573164,51.24436377534239,54.358210849967,51.61119081428694,42.694773427527004,37.166096393359474,50.678067329888336,48.24583719789908,46.59928797784754,53.92239095367951,43.031578758560585,47.56267226462305,54.86198521859261,49.898188812455324,47.33573116217897,51.047957873455886,58.09024425009534,45.66526576677145,46.31391689495346,50.827587470319685,50.348729108955546
24,469,03740,gujarat,banas kantha,deesa,698897,43.15506921969781,50.830353359645656,43.74824800744454,55.37302611668353,52.87844549468258,58.38840985226919,63.95678961327492,58.76643781966416,49.132363247386685,42.44084211928164,54.80162139521819,51.103473369608395,50.6908304989963,57.59788489853641,48.55976477686006,52.87537225521622,63.382143209240176,55.08796247583042,57.16413077109418,55.022416399923245,65.71886202040528,52.68590482240025,54.63812321259236,54.58328944709111,57.872193771286696
24,469,03741,gujarat,banas kantha,deodar,169668,43.99877888529255,53.99653641533627,54.74804582870925,67.38278156330485,61.231246656196504,64.55856889627506,68.59784226225653,68.36987269995213,53.32347998490292,44.98216128384276,59.12016276391796,51.34900040418601,53.79805413028911,64.31516985012382,55.28532939102971,57.000114630678304,68.87558049793577,58.35988979057993,66.56400485443827,59.676946199022744,70.04078629932131,57.71050782743162,61.286258699834285,57.375333528244475,69.49731681962399
24,469,03742,gujarat,banas kantha,bhabhar,138235,45.231432367074,54.601057749940296,56.09986538318731,67.89408355432792,66.15056228015128,65.63128640199024,71.04179364326082,70.80921483643809,54.734875075120485,44.347096083335245,57.37886634244585,51.50341967216381,52.257203370082614,65.81307044010804,58.558021359108295,58.46387151651463,67.60752813541997,58.958325629559155,70.53590961200571,61.0578314845234,71.4888714689753,58.93082809401293,63.73967439836735,57.47359428712139,71.03407601579637
24,469,03743,gujarat,banas kantha,kankrej,272430,44.296607797177785,50.23787999234986,47.853613232122044,57.84525083645054,55.71755609881001,60.2648420191725,65.04980695356308,62.8074094653772,48.952967499291795,42.939289566213574,56.99998251637563,51.57834989031916,51.07776384995559,61.70460897665895,50.56720214300561,54.306762076299286,66.89469592157138,53.8160812704097,61.243676079485525,56.05397253900308,66.62683016670854,54.09966526142759,57.222314073966736,56.45125703548647,63.48553810220843
24,470,03744,gujarat,patan,santalpur,208975,42.64333117694213,51.102434733188936,50.03009092425759,64.45869508751616,64.20489477010126,61.429200981214116,71.26406101620957,67.9281193450257,51.933655324947956,41.605288482631835,52.78209537741999,47.51492193819691,47.405629363432396,64.3626599399285,59.73366966598123,60.09300849130211,65.11692960774944,56.34020667321537,68.28795483144887,57.6746157091018,67.7189401583335,64.51658579084365,68.08891790440519,54.90877267345236,68.8021896347419
24,470,03745,gujarat,patan,radhanpur,235187,43.322670645363985,51.84989214100338,49.77875403005234,61.569633163480056,60.90196236402235,63.38089112806018,68.9535900062827,68.66204796384045,50.5263631112511,42.38523210202339,54.260198694753925,50.313863059661976,49.221468682430675,64.05240498715895,55.498675779273114,57.69709415383375,66.45025083276833,53.50452747693198,68.35026881616879,55.47094969148305,68.65875377481235,59.54543373214508,62.757054225163145,55.087167083870504,68.63544202084215
24,470,03746,gujarat,patan,sidhpur,180171,36.03560376571742,35.52533502774796,36.38157365885005,39.380229073957935,41.25149090039196,47.952142309708925,50.02580396438444,47.44510993029579,41.32726202771689,38.59512024381556,51.217828997445814,50.533476241040326,44.15070112969419,48.481135009046056,43.63570212868168,46.379449057640876,55.12846885648815,47.835767014714584,41.055793459256165,51.44708065947813,51.95303244912997,47.73395786438074,49.29895711319315,54.677676791755054,49.735157347157276
24,470,03747,gujarat,patan,patan,432253,40.822260803094665,40.18484464825695,39.58283709536184,43.84118706671358,46.14369676197056,50.01554768952927,55.28436059386692,51.855304122370406,42.82419848975412,40.11158837865774,54.16837142836799,52.212969828927214,46.55249097475696,51.81867979670249,45.695062159302374,47.90761309911615,60.13082350896069,50.929910344845005,44.730872321983725,53.17519408402966,56.51740283603806,49.712022397803906,51.811160453260584,56.32609601715319,53.03618381569995
24,470,03748,gujarat,patan,harij,146432,43.79447579249346,45.04899045621503,44.23966997316495,49.67354431987418,51.007077585992675,52.733781541956354,61.656655686874956,56.4175362637101,44.827067889943706,41.21588663429333,56.09841591060579,52.305543799509415,47.77809669888881,59.09079649781052,47.630106806202306,51.577817401731124,64.63572462855909,50.973891062854726,55.5910120648183,52.19093302067582,61.38853836076595,50.57508237714872,55.10133049435556,55.769365247138424,58.47063300715846
24,470,03749,gujarat,patan,sami,245241,40.650979732435815,48.1250782016439,47.23154762318414,56.97769369905346,54.30006407821648,57.878002404915215,65.30364972326792,63.89135760705683,47.28843701513286,41.2478725928621,54.96260136538147,50.69117529645817,48.25898596598005,61.86218420025297,51.5504552623118,56.653070520138634,67.15959426173278,50.65241982077832,64.92882327798831,53.76980107425714,63.44704254321323,58.989910908558045,62.11476912521586,55.22196127594113,67.45014889597267
24,470,03750,gujarat,patan,chanasma,134944,36.69319499197437,36.331628333954725,39.354234334610844,42.23708790244084,45.26393228848737,48.234436393689535,53.27958717250729,49.07938805446154,41.99382585678568,40.338128932846914,54.106497539321936,50.41202282574944,43.74012469339332,50.04227593068713,45.92387671057113,47.68831932150319,57.754201153824226,48.835105128447516,44.15121941453217,51.80052418078451,52.739126935702444,49.34044969046884,51.62842677365419,56.33285922818467,51.793195624559495
24,471,03751,gujarat,mahesana,satlasana,70001,36.16993928198238,32.875686157417526,34.75089885499955,38.60340124981948,37.41351599649712,45.68167684875317,46.85542618171371,45.69803669824037,39.82575941832722,35.31971569771713,49.11311448823036,47.63047680590935,45.57050038138207,50.786173603362656,41.664098477390496,43.78831158264435,49.840711630891,45.998549890035484,40.17039332064217,47.170657473135435,47.96356582543084,42.671323923579536,42.86326798128144,49.02485738708702,45.888627627048194
24,471,03752,gujarat,mahesana,kheralu,104605,30.604700938217594,30.433230688173598,34.70134494204381,34.43598548541636,37.44369927269401,43.97887469185198,44.99077978407859,43.822100204967,39.90409527798524,36.80992986509248,48.58806689509513,48.862593832393536,43.40776251642325,46.04918090278342,41.101293127561576,43.66216507689214,49.2791113212127,44.188352211209605,38.22303826718536,47.79094503477254,46.65333912598954,44.239849406688116,45.28384548059781,51.7442107959621,45.42445634625404
24,471,03753,gujarat,mahesana,unjha,191251,30.91633010086284,32.508365512739005,35.95139811991838,37.68637230487766,40.51439280935634,47.15520519951282,47.73576120439458,44.83348527489748,41.90121617362721,39.26259745842284,52.426871907071614,49.93908223468938,42.341421314615815,46.28117067295568,44.16839025547453,46.638403880548516,53.08863854330767,46.49495187347042,40.3095854148293,51.835971668415176,48.637269534366446,48.47002752762125,49.68275983913999,55.740115483914145,49.18915908511111
24,471,03754,gujarat,mahesana,visnagar,264852,28.11850265519598,29.91241610694825,33.73905513407486,33.90565830471447,38.06445527281464,43.18736334657577,43.63408454328504,41.894814505833885,40.57799168884698,38.28859314759281,49.51197046689169,46.4184057286782,40.422033891255076,43.81923719882792,42.978715593226596,45.027902353852625,47.72311698808003,44.29891438757986,38.13686595243113,49.58338846908112,46.21278433757273,48.092005412142555,48.3289301565052,54.44411972235221,46.62048169027133
24,471,03755,gujarat,mahesana,vadnagar,138831,27.299373857928746,29.046683253066067,33.02634932251239,32.34632647823733,36.85120430524435,41.53225654944513,42.690128003370866,41.4360965683569,39.2829278408962,36.43257602150531,48.260203809602764,48.11660699242007,41.49593625194977,43.561389172458,40.67933518052099,42.913076045212264,47.43817909635185,42.96256607423903,36.88851885209857,47.45525539821873,44.54379045773919,45.07834220832785,45.95526049693829,52.2653794977211,44.13619606279175
24,471,03756,gujarat,mahesana,vijapur,298394,25.6948094332151,27.618686766386556,30.37017162849633,30.692489662493156,35.50803599111037,38.217395764298026,39.47878693593878,38.52531885375335,38.88140545301192,36.265327154921216,46.01835707961521,43.48880975307208,39.12257570587035,41.50115421223373,41.08195771730815,41.86923035245321,42.795682901372246,41.67120824451991,36.27242328992147,46.18000042143388,43.97703541953922,45.92565237997562,45.32739747351861,49.45672518455961,43.649347156393965
24,471,03757,gujarat,mahesana,mahesana,687761,30.564801155769448,31.436010705031553,36.344789904634126,37.74439540503006,41.09365343316064,45.93911182434289,46.67664477676668,44.554350725103035,41.31596158638027,39.91881381762006,51.08960947022743,46.26113728819494,40.84763182774104,45.609955719960666,44.90661200015205,46.91616230541402,50.58826348672375,46.03710511384661,40.11284413913081,50.80239061595893,48.89815693952977,49.69011031873864,49.700861439650765,55.636805217190194,48.69873165415443
24,471,03758,gujarat,mahesana,becharaji,117533,38.99491535425647,38.10374647385694,41.183796217702934,44.982816065976365,46.48126135643697,48.9732625223024,56.754961028840555,51.10288298250965,42.108324255573315,40.50727229488039,54.78270991618599,49.80235627652988,43.5281226990211,54.167217988332105,46.62612426555769,48.96193046841369,59.273294484869616,48.41916677744707,49.355432574177705,51.1879861443397,54.66811610397198,49.341830539280444,52.5904845000378,55.90128364480687,53.648157576675544
24,471,03759,gujarat,mahesana,kadi,484665,34.25485187283957,32.23788755166269,38.543210949739354,41.92161828891308,42.372001133569896,46.897329892372014,49.42461688094972,46.90503826078654,40.39179285327464,40.007314494661834,50.06404828154468,44.78390866172858,40.52143416358936,45.849343831531314,45.743540023961025,46.94431166306791,51.73547930476006,45.755292079781285,42.159818104184765,50.626276300585296,51.108931589987726,51.44335401575225,50.57105576380728,55.001357713181875,50.04752463090019
24,472,03760,gujarat,sabar kantha,khedbrahma,242744,34.027531546631394,33.62371838868015,33.465642835880054,43.907806309862096,39.46284075065684,45.03061383313496,44.041378512081245,45.76124313760323,41.54512657325079,34.4451795917774,44.67248543449739,43.43226576478107,43.04944235637053,51.861084876267114,40.80066728918973,43.58772250384792,50.659823350985455,45.62725753042739,43.29568587933755,46.144597509913865,47.27451760792161,40.88565843898958,41.514639686819855,45.13789874426396,43.91497020253284
24,472,03761,gujarat,sabar kantha,vijaynagar,111359,32.82710574230667,31.458972419349028,32.54036681881217,39.09465734469016,36.864182186567824,42.50516560655451,40.146022897461016,41.77237657179049,38.5411696841777,32.50831627959991,43.42674280143943,41.95880198474165,42.20868685048042,48.52158180535616,40.13574497173976,41.0260580548727,45.11994900071303,41.093119520663215,39.01730491268725,42.09935517035033,42.29602665669648,39.976086830508464,39.639616210894395,44.42809319254683,42.3932970970215
